INFO 2024-11-20 00:40:17,015 autoreload Watching for file changes with StatReloader
INFO 2024-11-20 01:09:52,331 basehttp "GET /static/img/incoming-mail.png HTTP/1.1" 200 27510
INFO 2024-11-20 01:09:52,332 basehttp "GET /static/img/outgoing-mail.png HTTP/1.1" 200 27599
INFO 2024-11-20 01:09:52,333 basehttp "GET /static/img/decrees.png HTTP/1.1" 200 15258
INFO 2024-11-20 01:09:52,335 basehttp "GET /static/css/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2024-11-20 01:09:52,341 basehttp "GET /static/css/flatpickr.css HTTP/1.1" 200 20981
INFO 2024-11-20 01:09:52,341 basehttp "GET /static/img/settings.png HTTP/1.1" 200 21053
INFO 2024-11-20 01:09:52,345 basehttp "GET /static/js/details.js HTTP/1.1" 200 4345
INFO 2024-11-20 01:09:52,345 basehttp "GET /static/js/flatpickr.js HTTP/1.1" 200 89905
INFO 2024-11-20 01:09:52,348 basehttp "GET /static/js/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2024-11-20 01:09:52,354 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
WARNING 2024-11-20 01:09:52,354 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:09:52,390 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2024-11-20 01:09:52,391 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2024-11-20 01:09:52,392 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2024-11-20 01:09:52,435 basehttp "GET /add/incoming/ HTTP/1.1" 200 8216
INFO 2024-11-20 01:09:52,485 basehttp "GET /static/css/style.css HTTP/1.1" 200 13951
INFO 2024-11-20 01:09:52,486 basehttp "GET /static/img/internal-mail.png HTTP/1.1" 200 12268
INFO 2024-11-20 01:09:52,487 basehttp "GET /static/img/outgoing-mail.png HTTP/1.1" 200 27599
INFO 2024-11-20 01:09:52,487 basehttp "GET /static/img/incoming-mail.png HTTP/1.1" 200 27510
INFO 2024-11-20 01:09:52,489 basehttp "GET /static/img/decrees.png HTTP/1.1" 200 15258
INFO 2024-11-20 01:09:52,490 basehttp "GET /static/css/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2024-11-20 01:09:52,496 basehttp "GET /static/css/flatpickr.css HTTP/1.1" 200 20981
INFO 2024-11-20 01:09:52,496 basehttp "GET /static/img/settings.png HTTP/1.1" 200 21053
INFO 2024-11-20 01:09:52,500 basehttp "GET /static/js/flatpickr.js HTTP/1.1" 200 89905
INFO 2024-11-20 01:09:52,500 basehttp "GET /static/js/details.js HTTP/1.1" 200 4345
INFO 2024-11-20 01:09:52,502 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
INFO 2024-11-20 01:09:52,503 basehttp "GET /static/js/bootstrap.bundle.js HTTP/1.1" 200 207819
WARNING 2024-11-20 01:09:52,511 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:09:52,521 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2024-11-20 01:09:52,521 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2024-11-20 01:09:52,521 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
WARNING 2024-11-20 01:09:52,577 log Not Found: /favicon.ico
WARNING 2024-11-20 01:09:52,577 basehttp "GET /favicon.ico HTTP/1.1" 404 6537
INFO 2024-11-20 01:10:24,723 basehttp "GET /outgoing_mail/ HTTP/1.1" 200 7768
WARNING 2024-11-20 01:10:24,788 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:10:25,764 basehttp "GET /add/outgoing/ HTTP/1.1" 200 7753
WARNING 2024-11-20 01:10:25,822 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:11:31,656 basehttp "GET /add/outgoing/ HTTP/1.1" 200 7692
INFO 2024-11-20 01:11:31,677 basehttp "GET /static/css/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2024-11-20 01:11:31,679 basehttp "GET /static/css/style.css HTTP/1.1" 200 13951
INFO 2024-11-20 01:11:31,680 basehttp "GET /static/img/outgoing-mail.png HTTP/1.1" 200 27599
INFO 2024-11-20 01:11:31,692 basehttp "GET /static/img/incoming-mail.png HTTP/1.1" 200 27510
INFO 2024-11-20 01:11:31,707 basehttp "GET /static/img/internal-mail.png HTTP/1.1" 200 12268
INFO 2024-11-20 01:11:31,715 basehttp "GET /static/img/settings.png HTTP/1.1" 200 21053
INFO 2024-11-20 01:11:31,716 basehttp "GET /static/img/decrees.png HTTP/1.1" 200 15258
INFO 2024-11-20 01:11:31,717 basehttp "GET /static/css/flatpickr.css HTTP/1.1" 200 20981
INFO 2024-11-20 01:11:31,724 basehttp "GET /static/js/flatpickr.js HTTP/1.1" 200 89905
INFO 2024-11-20 01:11:31,725 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2024-11-20 01:11:31,726 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2024-11-20 01:11:31,726 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2024-11-20 01:11:31,727 basehttp "GET /static/js/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2024-11-20 01:11:31,732 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
INFO 2024-11-20 01:11:31,737 basehttp "GET /static/js/details.js HTTP/1.1" 200 4345
WARNING 2024-11-20 01:11:31,753 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:11:31,762 basehttp "GET /add/outgoing/ HTTP/1.1" 200 7692
INFO 2024-11-20 01:11:31,812 basehttp "GET /static/img/internal-mail.png HTTP/1.1" 200 12268
INFO 2024-11-20 01:11:31,813 basehttp "GET /static/css/flatpickr.css HTTP/1.1" 200 20981
INFO 2024-11-20 01:11:31,817 basehttp "GET /static/img/outgoing-mail.png HTTP/1.1" 200 27599
INFO 2024-11-20 01:11:31,819 basehttp "GET /static/css/style.css HTTP/1.1" 200 13951
INFO 2024-11-20 01:11:31,820 basehttp "GET /static/img/incoming-mail.png HTTP/1.1" 200 27510
INFO 2024-11-20 01:11:31,824 basehttp "GET /static/img/decrees.png HTTP/1.1" 200 15258
INFO 2024-11-20 01:11:31,824 basehttp "GET /static/img/settings.png HTTP/1.1" 200 21053
INFO 2024-11-20 01:11:31,826 basehttp "GET /static/js/flatpickr.js HTTP/1.1" 200 89905
INFO 2024-11-20 01:11:31,826 basehttp "GET /static/css/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2024-11-20 01:11:31,828 basehttp "GET /static/js/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2024-11-20 01:11:31,830 basehttp "GET /static/js/details.js HTTP/1.1" 200 4345
WARNING 2024-11-20 01:11:31,839 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:11:31,841 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
INFO 2024-11-20 01:11:31,903 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2024-11-20 01:11:31,904 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2024-11-20 01:11:31,904 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2024-11-20 01:11:31,943 basehttp "GET /add/outgoing/ HTTP/1.1" 200 7692
INFO 2024-11-20 01:11:31,988 basehttp "GET /static/css/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2024-11-20 01:11:31,994 basehttp "GET /static/css/style.css HTTP/1.1" 200 13951
INFO 2024-11-20 01:11:31,994 basehttp "GET /static/img/internal-mail.png HTTP/1.1" 200 12268
INFO 2024-11-20 01:11:31,995 basehttp "GET /static/img/outgoing-mail.png HTTP/1.1" 200 27599
INFO 2024-11-20 01:11:31,995 basehttp "GET /static/css/flatpickr.css HTTP/1.1" 200 20981
INFO 2024-11-20 01:11:31,996 basehttp "GET /static/img/incoming-mail.png HTTP/1.1" 200 27510
INFO 2024-11-20 01:11:31,997 basehttp "GET /static/img/decrees.png HTTP/1.1" 200 15258
INFO 2024-11-20 01:11:32,012 basehttp "GET /static/js/details.js HTTP/1.1" 200 4345
WARNING 2024-11-20 01:11:32,013 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:11:32,014 basehttp "GET /static/img/settings.png HTTP/1.1" 200 21053
INFO 2024-11-20 01:11:32,015 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
INFO 2024-11-20 01:11:32,015 basehttp "GET /static/js/flatpickr.js HTTP/1.1" 200 89905
INFO 2024-11-20 01:11:32,017 basehttp "GET /static/js/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2024-11-20 01:11:32,051 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2024-11-20 01:11:32,052 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2024-11-20 01:11:32,052 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2024-11-20 01:11:32,085 basehttp "GET /add/outgoing/ HTTP/1.1" 200 7692
INFO 2024-11-20 01:11:32,145 basehttp "GET /static/css/style.css HTTP/1.1" 200 13951
INFO 2024-11-20 01:11:32,145 basehttp "GET /static/img/internal-mail.png HTTP/1.1" 200 12268
INFO 2024-11-20 01:11:32,145 basehttp "GET /static/img/outgoing-mail.png HTTP/1.1" 200 27599
INFO 2024-11-20 01:11:32,146 basehttp "GET /static/css/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2024-11-20 01:11:32,146 basehttp "GET /static/img/incoming-mail.png HTTP/1.1" 200 27510
INFO 2024-11-20 01:11:32,147 basehttp "GET /static/css/flatpickr.css HTTP/1.1" 200 20981
INFO 2024-11-20 01:11:32,149 basehttp "GET /static/img/decrees.png HTTP/1.1" 200 15258
INFO 2024-11-20 01:11:32,157 basehttp "GET /static/js/details.js HTTP/1.1" 200 4345
WARNING 2024-11-20 01:11:32,163 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:11:32,164 basehttp "GET /static/img/settings.png HTTP/1.1" 200 21053
INFO 2024-11-20 01:11:32,165 basehttp "GET /static/js/flatpickr.js HTTP/1.1" 200 89905
INFO 2024-11-20 01:11:32,167 basehttp "GET /static/js/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2024-11-20 01:11:32,169 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
INFO 2024-11-20 01:11:32,203 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2024-11-20 01:11:32,204 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2024-11-20 01:11:32,205 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
WARNING 2024-11-20 01:11:32,263 log Not Found: /favicon.ico
WARNING 2024-11-20 01:11:32,263 basehttp "GET /favicon.ico HTTP/1.1" 404 6537
INFO 2024-11-20 01:11:32,268 basehttp "GET /add/outgoing/ HTTP/1.1" 200 7692
INFO 2024-11-20 01:11:32,303 basehttp "GET /static/css/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2024-11-20 01:11:32,311 basehttp "GET /static/css/style.css HTTP/1.1" 200 13951
INFO 2024-11-20 01:11:32,319 basehttp "GET /static/img/decrees.png HTTP/1.1" 200 15258
INFO 2024-11-20 01:11:32,319 basehttp "GET /static/img/incoming-mail.png HTTP/1.1" 200 27510
INFO 2024-11-20 01:11:32,320 basehttp "GET /static/img/outgoing-mail.png HTTP/1.1" 200 27599
INFO 2024-11-20 01:11:32,320 basehttp "GET /static/img/internal-mail.png HTTP/1.1" 200 12268
INFO 2024-11-20 01:11:32,320 basehttp "GET /static/img/settings.png HTTP/1.1" 200 21053
INFO 2024-11-20 01:11:32,321 basehttp "GET /static/css/flatpickr.css HTTP/1.1" 200 20981
WARNING 2024-11-20 01:11:32,333 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:11:32,334 basehttp "GET /static/js/details.js HTTP/1.1" 200 4345
INFO 2024-11-20 01:11:32,334 basehttp "GET /static/js/flatpickr.js HTTP/1.1" 200 89905
INFO 2024-11-20 01:11:32,336 basehttp "GET /static/js/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2024-11-20 01:11:32,353 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2024-11-20 01:11:32,353 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2024-11-20 01:11:32,354 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2024-11-20 01:11:32,359 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
WARNING 2024-11-20 01:11:32,419 log Not Found: /favicon.ico
WARNING 2024-11-20 01:11:32,422 basehttp "GET /favicon.ico HTTP/1.1" 404 6537
INFO 2024-11-20 01:11:32,423 basehttp "GET /add/outgoing/ HTTP/1.1" 200 7692
INFO 2024-11-20 01:11:32,467 basehttp "GET /static/css/style.css HTTP/1.1" 200 13951
INFO 2024-11-20 01:11:32,468 basehttp "GET /static/img/outgoing-mail.png HTTP/1.1" 200 27599
INFO 2024-11-20 01:11:32,470 basehttp "GET /static/img/internal-mail.png HTTP/1.1" 200 12268
INFO 2024-11-20 01:11:32,472 basehttp "GET /static/img/incoming-mail.png HTTP/1.1" 200 27510
INFO 2024-11-20 01:11:32,473 basehttp "GET /static/img/decrees.png HTTP/1.1" 200 15258
INFO 2024-11-20 01:11:32,473 basehttp "GET /static/css/flatpickr.css HTTP/1.1" 200 20981
INFO 2024-11-20 01:11:32,474 basehttp "GET /static/img/settings.png HTTP/1.1" 200 21053
INFO 2024-11-20 01:11:32,476 basehttp "GET /static/css/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2024-11-20 01:11:32,486 basehttp "GET /static/js/details.js HTTP/1.1" 200 4345
WARNING 2024-11-20 01:11:32,486 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:11:32,487 basehttp "GET /static/js/flatpickr.js HTTP/1.1" 200 89905
INFO 2024-11-20 01:11:32,489 basehttp "GET /static/js/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2024-11-20 01:11:32,530 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2024-11-20 01:11:32,531 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2024-11-20 01:11:32,532 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2024-11-20 01:11:32,540 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
INFO 2024-11-20 01:11:32,553 basehttp "GET /add/outgoing/ HTTP/1.1" 200 7692
INFO 2024-11-20 01:11:32,618 basehttp "GET /static/css/style.css HTTP/1.1" 200 13951
INFO 2024-11-20 01:11:32,618 basehttp "GET /static/img/internal-mail.png HTTP/1.1" 200 12268
INFO 2024-11-20 01:11:32,619 basehttp "GET /static/css/flatpickr.css HTTP/1.1" 200 20981
INFO 2024-11-20 01:11:32,619 basehttp "GET /static/img/outgoing-mail.png HTTP/1.1" 200 27599
INFO 2024-11-20 01:11:32,621 basehttp "GET /static/img/incoming-mail.png HTTP/1.1" 200 27510
INFO 2024-11-20 01:11:32,622 basehttp "GET /static/img/decrees.png HTTP/1.1" 200 15258
INFO 2024-11-20 01:11:32,626 basehttp "GET /static/img/settings.png HTTP/1.1" 200 21053
INFO 2024-11-20 01:11:32,633 basehttp "GET /static/css/bootstrap.rtl.css HTTP/1.1" 200 280259
WARNING 2024-11-20 01:11:32,637 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:11:32,637 basehttp "GET /static/js/details.js HTTP/1.1" 200 4345
INFO 2024-11-20 01:11:32,638 basehttp "GET /static/js/flatpickr.js HTTP/1.1" 200 89905
INFO 2024-11-20 01:11:32,639 basehttp "GET /static/js/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2024-11-20 01:11:32,642 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
INFO 2024-11-20 01:11:32,668 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2024-11-20 01:11:32,669 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2024-11-20 01:11:32,669 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2024-11-20 01:11:32,715 basehttp "GET /add/outgoing/ HTTP/1.1" 200 7692
WARNING 2024-11-20 01:11:32,722 log Not Found: /favicon.ico
INFO 2024-11-20 01:11:32,723 basehttp - Broken pipe from ('127.0.0.1', 50276)
INFO 2024-11-20 01:11:32,753 basehttp "GET /static/css/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2024-11-20 01:11:32,760 basehttp "GET /static/css/style.css HTTP/1.1" 200 13951
INFO 2024-11-20 01:11:32,768 basehttp "GET /static/img/internal-mail.png HTTP/1.1" 200 12268
INFO 2024-11-20 01:11:32,768 basehttp "GET /static/img/decrees.png HTTP/1.1" 200 15258
INFO 2024-11-20 01:11:32,769 basehttp "GET /static/css/flatpickr.css HTTP/1.1" 200 20981
INFO 2024-11-20 01:11:32,769 basehttp "GET /static/img/outgoing-mail.png HTTP/1.1" 200 27599
INFO 2024-11-20 01:11:32,769 basehttp "GET /static/img/incoming-mail.png HTTP/1.1" 200 27510
INFO 2024-11-20 01:11:32,774 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
WARNING 2024-11-20 01:11:32,782 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:11:32,782 basehttp "GET /static/js/details.js HTTP/1.1" 200 4345
INFO 2024-11-20 01:11:32,783 basehttp "GET /static/img/settings.png HTTP/1.1" 200 21053
INFO 2024-11-20 01:11:32,784 basehttp "GET /static/js/flatpickr.js HTTP/1.1" 200 89905
INFO 2024-11-20 01:11:32,786 basehttp "GET /static/js/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2024-11-20 01:11:32,818 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2024-11-20 01:11:32,818 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2024-11-20 01:11:32,818 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2024-11-20 01:11:32,840 basehttp "GET /add/outgoing/ HTTP/1.1" 200 7692
INFO 2024-11-20 01:11:32,891 basehttp "GET /static/css/style.css HTTP/1.1" 200 13951
INFO 2024-11-20 01:11:32,897 basehttp "GET /static/img/incoming-mail.png HTTP/1.1" 200 27510
INFO 2024-11-20 01:11:32,898 basehttp "GET /static/img/internal-mail.png HTTP/1.1" 200 12268
INFO 2024-11-20 01:11:32,899 basehttp "GET /static/css/flatpickr.css HTTP/1.1" 200 20981
INFO 2024-11-20 01:11:32,899 basehttp "GET /static/img/outgoing-mail.png HTTP/1.1" 200 27599
INFO 2024-11-20 01:11:32,901 basehttp "GET /static/img/decrees.png HTTP/1.1" 200 15258
INFO 2024-11-20 01:11:32,903 basehttp "GET /static/css/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2024-11-20 01:11:32,904 basehttp "GET /static/img/settings.png HTTP/1.1" 200 21053
WARNING 2024-11-20 01:11:32,916 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:11:32,917 basehttp "GET /static/js/details.js HTTP/1.1" 200 4345
INFO 2024-11-20 01:11:32,918 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
INFO 2024-11-20 01:11:32,919 basehttp "GET /static/js/flatpickr.js HTTP/1.1" 200 89905
INFO 2024-11-20 01:11:32,920 basehttp "GET /static/js/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2024-11-20 01:11:32,969 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2024-11-20 01:11:32,969 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2024-11-20 01:11:32,970 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2024-11-20 01:11:33,000 basehttp "GET /add/outgoing/ HTTP/1.1" 200 7692
INFO 2024-11-20 01:11:33,059 basehttp "GET /static/css/style.css HTTP/1.1" 200 13951
INFO 2024-11-20 01:11:33,060 basehttp "GET /static/img/internal-mail.png HTTP/1.1" 200 12268
INFO 2024-11-20 01:11:33,062 basehttp "GET /static/img/incoming-mail.png HTTP/1.1" 200 27510
INFO 2024-11-20 01:11:33,063 basehttp "GET /static/img/outgoing-mail.png HTTP/1.1" 200 27599
INFO 2024-11-20 01:11:33,063 basehttp "GET /static/css/flatpickr.css HTTP/1.1" 200 20981
INFO 2024-11-20 01:11:33,064 basehttp "GET /static/img/decrees.png HTTP/1.1" 200 15258
INFO 2024-11-20 01:11:33,066 basehttp "GET /static/css/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2024-11-20 01:11:33,073 basehttp "GET /static/img/settings.png HTTP/1.1" 200 21053
WARNING 2024-11-20 01:11:33,081 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:11:33,082 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
INFO 2024-11-20 01:11:33,083 basehttp "GET /static/js/details.js HTTP/1.1" 200 4345
INFO 2024-11-20 01:11:33,084 basehttp "GET /static/js/flatpickr.js HTTP/1.1" 200 89905
INFO 2024-11-20 01:11:33,085 basehttp "GET /static/js/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2024-11-20 01:11:33,118 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2024-11-20 01:11:33,119 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2024-11-20 01:11:33,120 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2024-11-20 01:11:33,155 basehttp "GET /add/outgoing/ HTTP/1.1" 200 7692
INFO 2024-11-20 01:11:33,214 basehttp "GET /static/css/style.css HTTP/1.1" 200 13951
INFO 2024-11-20 01:11:33,214 basehttp "GET /static/img/internal-mail.png HTTP/1.1" 200 12268
INFO 2024-11-20 01:11:33,216 basehttp "GET /static/img/outgoing-mail.png HTTP/1.1" 200 27599
INFO 2024-11-20 01:11:33,217 basehttp "GET /static/css/flatpickr.css HTTP/1.1" 200 20981
INFO 2024-11-20 01:11:33,217 basehttp "GET /static/img/incoming-mail.png HTTP/1.1" 200 27510
INFO 2024-11-20 01:11:33,219 basehttp "GET /static/img/decrees.png HTTP/1.1" 200 15258
INFO 2024-11-20 01:11:33,219 basehttp "GET /static/css/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2024-11-20 01:11:33,232 basehttp "GET /static/img/settings.png HTTP/1.1" 200 21053
INFO 2024-11-20 01:11:33,233 basehttp "GET /static/js/details.js HTTP/1.1" 200 4345
WARNING 2024-11-20 01:11:33,233 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:11:33,235 basehttp "GET /static/js/flatpickr.js HTTP/1.1" 200 89905
INFO 2024-11-20 01:11:33,237 basehttp "GET /static/js/bootstrap.bundle.js HTTP/1.1" 200 207819
INFO 2024-11-20 01:11:33,238 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
INFO 2024-11-20 01:11:33,270 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2024-11-20 01:11:33,271 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2024-11-20 01:11:33,271 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2024-11-20 01:11:33,301 basehttp "GET /add/outgoing/ HTTP/1.1" 200 7692
INFO 2024-11-20 01:11:33,354 basehttp "GET /static/img/internal-mail.png HTTP/1.1" 200 12268
INFO 2024-11-20 01:11:33,355 basehttp "GET /static/img/outgoing-mail.png HTTP/1.1" 200 27599
INFO 2024-11-20 01:11:33,355 basehttp "GET /static/img/incoming-mail.png HTTP/1.1" 200 27510
INFO 2024-11-20 01:11:33,355 basehttp "GET /static/css/style.css HTTP/1.1" 200 13951
INFO 2024-11-20 01:11:33,356 basehttp "GET /static/css/flatpickr.css HTTP/1.1" 200 20981
INFO 2024-11-20 01:11:33,359 basehttp "GET /static/img/decrees.png HTTP/1.1" 200 15258
INFO 2024-11-20 01:11:33,366 basehttp "GET /static/css/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2024-11-20 01:11:33,366 basehttp "GET /static/img/settings.png HTTP/1.1" 200 21053
INFO 2024-11-20 01:11:33,367 basehttp "GET /static/js/details.js HTTP/1.1" 200 4345
INFO 2024-11-20 01:11:33,368 basehttp "GET /static/js/flatpickr.js HTTP/1.1" 200 89905
INFO 2024-11-20 01:11:33,370 basehttp "GET /static/js/bootstrap.bundle.js HTTP/1.1" 200 207819
WARNING 2024-11-20 01:11:33,378 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:11:33,379 basehttp "GET /static/pdfjs/build/pdf.mjs HTTP/1.1" 200 628531
INFO 2024-11-20 01:11:33,419 basehttp "GET /static/fonts/Shabwa.ttf HTTP/1.1" 200 51148
INFO 2024-11-20 01:11:33,419 basehttp "GET /static/fonts/Shabwa-Bold.ttf HTTP/1.1" 200 49452
INFO 2024-11-20 01:11:33,420 basehttp "GET /static/fonts/Shabwa-Medium.ttf HTTP/1.1" 200 51776
INFO 2024-11-20 01:11:33,457 basehttp "GET /add/outgoing/ HTTP/1.1" 200 7692
INFO 2024-11-20 01:11:33,515 basehttp "GET /static/css/style.css HTTP/1.1" 200 13951
INFO 2024-11-20 01:11:33,516 basehttp "GET /static/img/internal-mail.png HTTP/1.1" 200 12268
INFO 2024-11-20 01:11:33,518 basehttp "GET /static/img/outgoing-mail.png HTTP/1.1" 200 27599
INFO 2024-11-20 01:11:33,519 basehttp "GET /static/css/flatpickr.css HTTP/1.1" 200 20981
INFO 2024-11-20 01:11:33,520 basehttp "GET /static/img/incoming-mail.png HTTP/1.1" 200 27510
INFO 2024-11-20 01:11:33,520 basehttp "GET /static/css/bootstrap.rtl.css HTTP/1.1" 200 280259
INFO 2024-11-20 01:11:33,521 basehttp "GET /static/img/decrees.png HTTP/1.1" 200 15258
INFO 2024-11-20 01:11:33,525 basehttp "GET /static/img/settings.png HTTP/1.1" 200 21053
INFO 2024-11-20 01:11:33,526 basehttp "GET /static/js/flatpickr.js HTTP/1.1" 200 89905
WARNING 2024-11-20 01:11:33,534 basehttp "GET /static/js/pdf.js HTTP/1.1" 404 1841
INFO 2024-11-20 01:11:33,534 basehttp "GET /static/js/details.js HTTP/1.1" 200 4345
INFO 2024-11-20 01:11:33,537 basehttp "GET /static/js/bootstrap.bundle.js HTTP/1.1" 200 207819
